date,source,headline,url,text,tone,goldstein_scale,actor1,actor2,event_code
2023-07-14,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20230714_3680,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-4.006271638476364,5.381794675656768,Federal Reserve,Financial Sector,18
2023-07-14,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230714_8048,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-4.326304384822121,-8.583463107124839,Banks,Financial Sector,17
2023-07-14,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20230714_4494,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,4.519719840269261,2.8184068796857287,Stock Market,Business,14
2023-07-14,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230714_1646,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,6.279506561942608,7.487678061330083,Federal Reserve,Government,14
2023-07-14,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230714_1225,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.398113221683415,5.920452029197909,Banks,Consumers,14
2023-07-15,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230715_6699,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,9.190017400861116,5.825351571235231,Federal Reserve,Market,17
2023-07-15,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230715_3420,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,1.4626537115750349,2.2285557648107646,Investors,Financial Sector,15
2023-07-15,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230715_8777,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,6.770906549933646,6.322433311408737,Investors,Government,14
2023-07-15,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230715_2809,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-3.745935562613034,-3.0874514387274776,Economy,Consumers,15
2023-07-15,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230715_5163,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-4.764564138379546,3.4738189972369637,Banks,Consumers,15
2023-07-15,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230715_6898,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,8.038259373237977,9.85554908111727,Federal Reserve,Consumers,17
2023-07-15,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20230715_7994,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-7.077245626462196,2.0892123096967063,Investors,Business,14
2023-07-15,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230715_6772,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-9.961582940225082,8.623686599661568,Federal Reserve,Consumers,18
2023-07-16,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230716_6233,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,2.0431299581702755,-2.6126551744693294,Economy,Business,16
2023-07-16,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230716_6493,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-7.776448615112875,5.665854488882472,Investors,Business,17
2023-07-16,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230716_5702,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,9.951996632505917,9.74949680413389,Economy,Financial Sector,17
2023-07-16,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230716_7682,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,6.517890563552706,-2.256327702770353,Federal Reserve,Financial Sector,17
2023-07-16,Reuters,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230716_3373,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-8.050766671165002,2.575446037916067,Federal Reserve,Business,14
2023-07-16,CNBC,Financial services show resilience in challenging market,https://example.com/news/20230716_1033,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,0.9145225172636429,-9.146664407335205,Federal Reserve,Business,15
2023-07-16,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230716_9020,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,7.051020636104246,1.2168181693301938,Economy,Government,18
2023-07-16,Financial Times,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230716_2529,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,5.972777677501789,-4.511482918171314,Federal Reserve,Market,16
2023-07-16,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230716_5171,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,1.5987077546258033,-1.685861357124132,Economy,Consumers,16
2023-07-16,CNBC,Central banks coordinate response to market stress,https://example.com/news/20230716_4031,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-6.406089680646492,5.302020054626526,Stock Market,Government,15
2023-07-16,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230716_8167,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,0.19688943503975098,4.253679557293659,Economy,Financial Sector,14
2023-07-16,Reuters,Financial services show resilience in challenging market,https://example.com/news/20230716_3936,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-3.0270360583237887,4.308100858452766,Stock Market,Market,17
2023-07-16,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230716_2505,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,4.325916439356439,1.1594587713868942,Federal Reserve,Government,15
2023-07-16,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230716_5797,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,9.639420054977064,5.894650209855287,Federal Reserve,Market,17
